external_reference,name,street_db,city_db,lat,lng,GROUP_CONCAT(ct.name),GROUP_CONCAT(ct.code),GROUP_CONCAT(sc.power),public_access_type_id,geometry_db,google_match,distance_meters,placeId,not_on_google,connectors_db,formattedAddress,primaryType,location.latitude,location.longitude,displayName.text,displayName.languageCode,currentOpeningHours.openNow,currentOpeningHours.periods,currentOpeningHours.weekdayDescriptions,evChargeOptions.connectorCount,evChargeOptions.connectorAggregation,rating,userRatingCount,currentOpeningHours.nextCloseTime,street_google,city_google,country,geometry_google,not_in_db,connectors_google,missing_in_google,missing_in_db,type_match,power_match,connector_match
6358c524-0780-11ef-87ef-42010aa40043,Eleport,gen. Józefa Hallera,Ruda Śląska,50.285401,18.86168,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",1,POINT (18.86168 50.285401),113,2.720395364,ChIJM1emWLUyEUcR5CILtYkA5Ds,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Hallera, 41-709 Ruda Śląska, Poland",electric_vehicle_charging_station,50.2854161,18.86165,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Hallera,Ruda Śląska,Poland,POINT (18.86165 50.2854161),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
f9d38ce4-f103-11ed-a513-42010aa40fc0,Eleport,gen. Wilhelma Orlik-Ruckemanna,Częstochowa,50.80423977,19.14676594,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",3,POINT (19.14676594 50.80423977),110,10.35836406,ChIJM7Cv0rq1EEcR8MZk8abgh1g,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Generała Wilhelma Orlik-Rückemanna, 42-202 Częstochowa, Poland",electric_vehicle_charging_station,50.804329,19.1468076,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Generała Wilhelma Orlik-Rückemanna,Częstochowa,Poland,POINT (19.146807599999995 50.804329),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
c43cf5a6-7fd0-11ed-87bd-42010aa40fc0,Eleport,Zygmunta Starego,Szczecin,53.42952943,14.56436654,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2","22000,22000,22000,22000",3,POINT (14.56436654 53.42952943),71,0.06018964862,ChIJMe8QPwwJqkcRIVqfHzJtuq4,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 4}]","Zygmunta Starego 1, 70-504 Szczecin, Poland",electric_vehicle_charging_station,53.4295296,14.5643674,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",4,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 4}]",,,,Zygmunta Starego 1,Szczecin,Poland,POINT (14.564367400000002 53.429529599999995),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 4}]",{},{},TRUE,TRUE,TRUE
ade2f71e-e471-11ed-be23-42010aa40fc0,Eleport,Wincentego Witosa,Częstochowa,50.84122968,19.13540108,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2","22000,22000,22000,22000",1,POINT (19.135401080000005 50.84122967999999),15,3.633922051,ChIJO4yxmhi0EEcR_cTN9G1-pGg,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 4}]","Wincentego Witosa, 42-224 Częstochowa, Poland",electric_vehicle_charging_station,50.8412348,19.135452,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",4,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 4}]",,,,Wincentego Witosa,Częstochowa,Poland,POINT (19.135452 50.841234799999995),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 4}]",{},{},TRUE,TRUE,TRUE
28e76616-24f1-11ed-b739-42010aa40fc0,Eleport,Wierzbowa,Częstochowa,50.77922466,19.1418139,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",1,POINT (19.1418139 50.779224660000004),60,8.901604968,ChIJOVbxm4G1EEcRB8CAX9xJ3RI,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Wierzbowa, 42-200 Częstochowa, Poland",electric_vehicle_charging_station,50.7791712,19.1419077,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Wierzbowa,Częstochowa,Poland,POINT (19.141907699999997 50.77917119999998),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
bb5ce40a-73e2-11ec-afb1-42010a840003,Eleport,Świętego Wojciecha 1,Szczecin,53.426222,14.547583,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",1,POINT (14.547583 53.42622200000001),48,0,ChIJObEKOBcJqkcRvH1XGOxzk7I,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Świętego Wojciecha 1, 70-410 Szczecin, Poland",electric_vehicle_charging_station,53.426222,14.547583,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Świętego Wojciecha 1,Szczecin,Poland,POINT (14.547583 53.42622200000001),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
1758ea24-91cf-11ec-a204-42010a840003,Eleport,Księdza Kardynała Stefana Wyszyńskiego 9,Szczecin,53.4246374,14.55354972,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2","22000,22000,22000,22000",3,POINT (14.553549719999998 53.4246374),16,3.060179788,ChIJP3c2chAJqkcRc3HUC1-NX7I,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 4}]","Księdza Kardynała Stefana Wyszyńskiego 9, 70-200 Szczecin, Poland",electric_vehicle_charging_station,53.4246315,14.5535947,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",4,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 4}]",,,,Księdza Kardynała Stefana Wyszyńskiego 9,Szczecin,Poland,POINT (14.5535947 53.4246315),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 4}]",{},{},TRUE,TRUE,TRUE
ed56b950-d28a-11ee-a8c0-42010aa40043,Eleport,Zakrzewskiego,Poznań,52.440085,16.91292,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",1,POINT (16.91292 52.440085),57,0,ChIJQ0v6n1BDBEcRGqrLDET5C5Q,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Zakrzewskiego, 61-693 Poznań, Poland",electric_vehicle_charging_station,52.440085,16.91292,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Zakrzewskiego,Poznań,Poland,POINT (16.91292 52.440085),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
67b1129e-748d-11ec-a03e-42010a840003,Eleport,Jana Lechonia,Częstochowa,50.77892283,19.13651326,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",1,POINT (19.13651326 50.77892282999999),37,9.704310395,ChIJQ5oo0oa1EEcRw--Z_wq53NE,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Jana Lechonia, 42-202 Częstochowa, Poland",electric_vehicle_charging_station,50.7789977,19.1365837,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Jana Lechonia,Częstochowa,Poland,POINT (19.1365837 50.77899769999999),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
df0e7ea2-f6ff-11ee-a8a4-42010aa40043,Eleport,Czarna Droga,Tarnów,49.99817909,20.92175736,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",3,POINT (20.92175736 49.99817909),148,27.46240179,ChIJR0hCu_aEPUcR5cCjGfe1X-8,X,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]",,,,,,,,,,,,,,,,,,,,,"{('EV_CONNECTOR_TYPE_TYPE_2', 22.0): 2}",{},FALSE,FALSE,FALSE
c61e2556-4e7a-11ee-b2f3-42010aa40fc0,Eleport,Orłowska,Gdynia,54.48010523,18.55987753,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","1,100,011,000",3,POINT (18.55987753 54.48010523),49,4.138763423,ChIJR1zk5KGg_UYRuE7Mgm2DLNo,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 11.0, 'count': 2}]","Orłowska, 81-980 Gdynia, Poland",electric_vehicle_charging_station,54.480095,18.5599389,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 11, 'count': 2}]",,,,Orłowska,Gdynia,Poland,POINT (18.5599389 54.480095),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 11, 'count': 2}]",{},{},TRUE,TRUE,TRUE
2b6ae656-59b7-11ed-89e7-42010aa40fc0,Eleport,Małopolska 46,Szczecin,53.42874257,14.55961928,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2","22000,11000,22000,11000",3,POINT (14.55961928 53.42874256999999),50,0.003592360296,ChIJT9aWCQ4JqkcRGqQCioMMtSU,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}, {'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 11.0, 'count': 2}]","Małopolska 46, 70-515 Szczecin, Poland",electric_vehicle_charging_station,53.4287426,14.5596193,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",4,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}, {'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 11, 'count': 2}]",,,,Małopolska 46,Szczecin,Poland,POINT (14.559619299999998 53.42874260000001),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}, {'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 11, 'count': 2}]",{},{},TRUE,TRUE,TRUE
6d9096ac-1ca4-11ed-b83d-42010aa40fc0,Eleport,Wacława Felczaka 8,Szczecin,53.43805122,14.54390153,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",1,POINT (14.54390153 53.43805121999999),85,2.410013027,ChIJTSK0REAJqkcRmzbMwMJqHfs,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Wacława Felczaka 8, 71-417 Szczecin, Poland",electric_vehicle_charging_station,53.4380641,14.5439307,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",3.7,3,,Wacława Felczaka 8,Szczecin,Poland,POINT (14.543930700000002 53.43806409999999),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
62d0960c-0c37-11ef-963e-42010aa40043,Eleport,Borowa 4,Ruda Śląska,50.2359134,18.8323141,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",3,POINT (18.8323141 50.235913399999994),111,2.122077829,ChIJTbKgdq3MFkcRXpdHRVPC-ac,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Borowa 4, 41-706 Ruda Śląska, Poland",electric_vehicle_charging_station,50.2358969,18.8322992,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Borowa 4,Ruda Śląska,Poland,POINT (18.8322992 50.235896899999986),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
c50e4406-7c68-11ec-a7d5-42010a840003,Eleport,Szajnowicza-Iwanowa,Częstochowa,50.8276077,19.10469099,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",1,POINT (19.104690990000005 50.82760770000001),84,13.37896532,ChIJTyfVwoa2EEcRTc68zS5Gh3M,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Szajnowicza-Iwanowa, 42-200 Częstochowa, Poland",electric_vehicle_charging_station,50.8277201,19.1047582,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Szajnowicza-Iwanowa,Częstochowa,Poland,POINT (19.1047582 50.8277201),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
97d7648a-3aca-11eb-96eb-42010a840003,Eleport,Bocheńskiego 100,Katowice,50.25654114,18.98488636,"CHAdeMO, DC,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes Combo, DC,IEC 62196 Type 2 Mennekes Combo, DC,IEC 62196 Type 2 Mennekes,CHAdeMO, DC","CHADEMO,IEC_62196_T2,IEC_62196_T2_COMBO,IEC_62196_T2_COMBO,IEC_62196_T2,CHADEMO","50000,22000,50000,40000,22000,40000",1,POINT (18.984886359999997 50.256541139999996),4,0.1075492637,ChIJUcbDNHDOFkcRoyBi5xY8Evo,,"[{'type': 'EV_CONNECTOR_TYPE_CHADEMO', 'power': 50.0, 'count': 1}, {'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}, {'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'power': 50.0, 'count': 1}, {'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'power': 40.0, 'count': 1}, {'type': 'EV_CONNECTOR_TYPE_CHADEMO', 'power': 40.0, 'count': 1}]","Feliksa Bocheńskiego 100, 40-816 Katowice, Poland",electric_vehicle_charging_station,50.2565409,18.9848849,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",6,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}, {'type': 'EV_CONNECTOR_TYPE_CHADEMO', 'maxChargeRateKw': 50, 'count': 2}, {'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'maxChargeRateKw': 50, 'count': 2}]",,,,Feliksa Bocheńskiego 100,Katowice,Poland,POINT (18.9848849 50.2565409),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}, {'type': 'EV_CONNECTOR_TYPE_CHADEMO', 'power': 50, 'count': 2}, {'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'power': 50, 'count': 2}]","{('EV_CONNECTOR_TYPE_CCS_COMBO_2', 40.0): 1, ('EV_CONNECTOR_TYPE_CHADEMO', 40.0): 1}",{},TRUE,FALSE,FALSE
5d55e5ee-0780-11ef-a4db-42010aa40043,Eleport,Szpaków,Ruda Śląska,50.26826817,18.88646245,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",3,POINT (18.88646245 50.26826816999999),94,1.691921812,ChIJUeRDURjNFkcRg5UDOH_bN1o,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Szpaków, 41-717 Ruda Śląska, Poland",electric_vehicle_charging_station,50.2682544,18.8864725,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Szpaków,Ruda Śląska,Poland,POINT (18.8864725 50.26825439999999),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
299690a0-e179-11ee-a631-42010aa40043,Eleport,plac Sobieskiego,Bytom,50.34905025,18.92461643,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",1,POINT (18.924616429999997 50.34905024999999),127,20.53398942,ChIJVaKeTyXTFkcRsD1zIeI5zAE,X,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]",,,,,,,,,,,,,,,,,,,,,"{('EV_CONNECTOR_TYPE_TYPE_2', 22.0): 2}",{},FALSE,FALSE,FALSE
64e62904-0780-11ef-9c55-42010aa40043,Eleport,Wilka,Ruda Śląska,50.265544,18.895141,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",3,POINT (18.895141 50.26554399999999),96,4.780350131,ChIJVfKGPRvNFkcRge_DU6imm5k,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Franciszka Wilka, 41-717 Ruda Śląska, Poland",electric_vehicle_charging_station,50.2655447,18.895208,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Franciszka Wilka,Ruda Śląska,Poland,POINT (18.895208 50.26554469999999),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
